lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size,student_id,resource_id,predicted_relevance
1.0,1.0,0.97713286,0.7773599,1.0,1.0,0.83071,0.52446437,0.4722222,0.47611186,0.6737721,0.517528,0.71428573,0.55,0.503,0.873,0.724,0.07239819,1.0,0.14444445,0.34505934,0.4,0.8666667,0.33333334,0.04347826,0.42105263,0.8378378,0.64053684,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3935,R029,0.91633
1.0,1.0,0.83804846,0.7659283,0.7,1.0,0.89752,0.38392988,0.26153848,0.44763005,0.7777335,0.7803813,0.42857143,0.85,0.44,0.279,0.436,0.74660635,0.25,0.13333334,0.22881445,0.0,0.6666667,0.33333334,0.11594203,0.58947366,0.972973,0.41620716,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST3936,R023,0.92688
1.0,1.0,0.7243271,0.565316,1.0,1.0,0.7547,0.5327019,0.24878049,0.5434124,0.58265465,0.8731281,0.35714287,0.55,0.528,0.174,0.635,0.6968326,0.5,0.51111114,0.0071931113,0.8,0.6666667,0.33333334,0.942029,0.8,0.4864865,0.39624667,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST3937,R002,0.84139
1.0,1.0,0.7226205,0.4803053,0.55,1.0,0.68116,0.9145888,0.73913044,0.9145888,0.78025746,0.67154264,0.5,0.55,0.455,0.587,0.848,0.80995476,0.5,0.033333335,0.43942195,0.0,0.33333334,0.33333334,0.1594203,0.68421054,0.5675676,0.6332589,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3938,R031,0.83404
1.0,1.0,0.7038532,0.50962806,0.55,1.0,0.68093,0.67841727,0.5483871,0.67841727,0.77052265,0.67154264,0.5,0.55,0.192,0.871,0.325,0.46153846,0.25,0.07777778,0.124911204,0.0,0.8,0.6666667,0.2173913,0.49122807,0.21621622,0.602989,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3939,R031,0.71333
1.0,1.0,0.7901273,0.73263246,0.7,1.0,0.88394,0.8417889,0.4121212,0.8417889,0.42253172,0.72681963,0.64285713,0.85,0.423,0.455,0.57,0.03167421,0.25,0.56666666,0.0072783236,0.0,0.06666667,0.33333334,0.8405797,0.58947366,0.5135135,0.29011732,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3940,R003,0.95196
1.0,1.0,0.860201,0.88168013,0.7,1.0,0.77784,0.51272684,0.3148148,0.5218691,0.5745917,0.13447943,0.71428573,0.55,0.53,0.407,0.33,0.51583713,0.75,0.67777777,0.024104726,0.6,0.93333334,0.33333334,0.6666667,0.9263158,0.8648649,0.49967584,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST3941,R010,0.86439
1.0,1.0,0.9384348,0.9565287,0.55,1.0,0.78147,0.46305212,0.3148148,0.42947462,0.6898414,0.5019053,0.71428573,0.55,0.374,0.838,0.466,0.23076923,0.5,0.3,0.18490653,0.8,0.13333334,0.6666667,0.04347826,0.6631579,0.5135135,0.5781206,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3942,R029,0.85874
1.0,1.0,0.84252954,0.49109823,0.85,1.0,0.74844,0.5228804,0.425,0.47858062,0.6741742,0.5672174,0.71428573,0.55,0.683,0.451,0.98,0.24434389,0.5,0.8666667,0.017588995,0.2,0.2,0.33333334,0.36231884,0.2736842,0.7837838,0.42343476,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3943,R029,0.84622
1.0,1.0,0.8565533,0.44932896,1.0,1.0,0.76723,0.86899555,0.52307695,0.86899555,0.3084742,0.2828921,0.5,0.55,0.581,0.57,0.989,0.2850679,0.25,0.93333334,0.013496999,0.0,0.8666667,0.33333334,0.5072464,0.10526316,0.5675676,0.44605368,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3944,R028,0.75276
1.0,1.0,0.9574966,0.5249541,0.5,1.0,0.72649,0.33655775,0.2125,0.39950582,0.90396106,0.7227277,0.42857143,0.55,0.486,0.45,0.915,0.95022625,0.5,0.1,0.22578025,0.6,0.13333334,0.6666667,0.11594203,0.24561404,0.7027027,0.60886544,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3945,R017,0.82686
1.0,1.0,0.5484808,0.87517333,1.0,1.0,0.61872,0.8650074,0.544,0.8650074,0.40981948,0.4794069,0.64285713,0.2,0.466,0.651,0.577,0.85067874,0.5,0.23333333,0.14384867,0.6,0.46666667,0.33333334,0.39130434,0.021052632,0.35135135,0.67986965,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3946,R003,0.65754
1.0,1.0,0.9412832,0.77162296,1.0,0.0,0.88085,0.58091146,0.32380953,0.54718703,0.47970992,0.0,0.5,0.85,0.544,0.275,0.263,0.42533937,0.5,0.7777778,0.009532185,0.2,0.6666667,0.33333334,0.26086956,0.44210526,0.6486486,0.36889797,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST3947,R011,0.98174
1.0,1.0,0.921774,0.90149236,0.5,1.0,0.76453,0.27497035,0.28936172,0.4168099,0.77648294,0.646958,0.42857143,0.55,0.334,0.766,0.709,0.40723982,0.25,0.25555557,0.2952851,0.0,0.26666668,0.6666667,0.1594203,0.07017544,0.0,0.5512484,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST3948,R027,0.85277
1.0,1.0,0.81091315,0.5210799,1.0,1.0,0.76671,0.52372575,0.43589744,0.47341627,0.670565,0.517528,0.71428573,0.55,0.575,0.477,0.669,0.07692308,0.5,0.82222223,0.08417215,0.2,0.8666667,0.33333334,0.73913044,0.10526316,0.5675676,0.37244058,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3949,R029,0.8603
1.0,1.0,0.7658396,0.5367503,0.7,1.0,0.85558,0.46408057,0.23859648,0.46408057,0.7815453,0.9949987,0.5,0.85,0.386,0.114,0.545,0.6651584,0.25,0.8,0.009855472,0.0,0.26666668,0.6666667,0.98550725,0.42105263,0.21621622,0.2997412,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3950,R028,0.91604
1.0,1.0,0.80562615,0.67032003,1.0,1.0,0.78356,0.47401124,0.38636363,0.4299717,0.7106792,0.517528,0.71428573,0.55,0.55,0.566,0.855,0.03167421,0.25,0.6333333,0.004943256,0.0,0.6666667,0.6666667,0.23188406,0.23157895,0.9189189,0.36391318,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3951,R029,0.88609
1.0,1.0,0.9090673,0.565316,0.5,1.0,0.72165,0.32789534,0.204,0.39799497,0.9058442,0.7227277,0.42857143,0.55,0.366,0.431,0.25,0.5248869,1.0,0.15555556,0.034049146,0.0,0.8,0.6666667,0.1884058,0.5964912,0.8108108,0.5307536,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3952,R017,0.83304
1.0,1.0,0.98232025,0.54476136,0.7,1.0,0.76184,0.51498914,0.3469388,0.47042766,0.7555807,0.653635,0.71428573,0.55,0.463,0.675,0.402,0.8325792,0.25,0.7888889,0.027792362,0.8,0.6,0.33333334,0.71014494,0.5964912,0.7297297,0.6489036,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3953,R029,0.86037
1.0,1.0,0.86523193,0.9149472,0.7,1.0,0.78284,0.81335485,0.34,0.81335485,0.6693613,0.9949987,0.5,0.55,0.573,0.24,0.316,0.65158373,0.75,0.26666668,0.1976824,0.0,0.73333335,0.33333334,0.89855075,0.6631579,1.0,0.46005148,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3954,R028,0.90356
1.0,1.0,0.66256803,0.4732421,1.0,1.0,0.7313,0.41487584,0.22173913,0.45709443,0.6535441,0.8731281,0.35714287,0.55,0.548,0.337,0.888,0.61538464,0.75,0.64444447,0.066510804,1.0,0.06666667,0.6666667,0.73913044,0.877193,0.3783784,0.495858,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST3955,R002,0.69534
1.0,1.0,0.93372935,0.90149236,0.7,1.0,0.79492,0.7641534,0.4,0.6540304,0.5606262,0.29665312,0.5,0.55,0.545,0.698,0.545,0.37104073,0.5,0.25555557,0.14974272,1.0,0.33333334,0.33333334,0.28985506,0.6526316,1.0,0.5705312,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST3956,R016,0.91613
1.0,1.0,0.598707,0.8623034,0.85,1.0,0.60622,0.8180317,0.46896553,0.8180317,0.4516862,0.4577813,0.64285713,0.2,0.679,0.478,0.767,0.90950227,0.25,0.44444445,0.12133992,0.6,1.0,0.33333334,0.3188406,0.6526316,0.8378378,0.5988596,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3957,R003,0.65906
1.0,1.0,0.5096645,0.83712846,0.7,1.0,0.70239,0.82340485,0.4,0.82340485,0.7409575,0.72681963,0.64285713,0.55,0.455,0.577,0.47,0.9411765,1.0,0.46666667,0.07356683,0.6,0.8,0.33333334,0.057971016,0.2631579,0.5675676,0.74247664,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3958,R003,0.74182
0.0,0.35,0.98735344,0.6459475,1.0,1.0,0.53362,0.035712857,0.1,0.03106733,0.42284238,0.35903326,0.42857143,0.2,0.824,0.571,0.83,0.8914027,0.5,0.9111111,0.09849609,0.8,0.8,0.0,0.9710145,0.57894737,0.8918919,0.69781697,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3959,R017,0.52574
1.0,1.0,0.75749034,0.5910079,0.7,1.0,0.72242,0.54399866,0.38636363,0.5536985,0.5900612,0.13447943,0.71428573,0.55,0.477,0.851,0.395,0.57918555,0.25,0.9777778,0.065431274,0.8,0.2,0.33333334,0.26086956,0.11578947,0.35135135,0.6653382,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST3960,R010,0.81568
1.0,1.0,0.91715765,0.7659283,0.55,1.0,0.75434,0.47706878,0.35416666,0.43179107,0.7237571,0.5019053,0.71428573,0.55,0.421,0.385,0.8,0.8733032,0.5,0.53333336,0.025296288,1.0,0.33333334,0.6666667,0.2173913,0.35789475,0.43243244,0.5438027,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3961,R029,0.84843
1.0,1.0,0.8555653,0.89483935,0.85,1.0,0.79949,0.5600311,0.4857143,0.563753,0.9294026,0.7623112,0.71428573,0.55,0.73,0.628,0.858,0.19909503,0.5,0.6666667,0.10565698,0.0,0.73333335,0.33333334,0.20289855,0.24561404,0.4864865,0.50715274,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST3962,R010,0.91624
1.0,1.0,0.771891,0.4362108,0.85,1.0,0.72772,0.79255056,0.35789475,0.79255056,0.56287426,0.4577813,0.64285713,0.55,0.617,0.353,0.964,0.095022626,0.5,0.95555556,0.010874987,0.4,0.2,0.33333334,0.36231884,0.7894737,0.4864865,0.31953064,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3963,R003,0.72929
1.0,1.0,0.9944903,0.88168013,0.8,1.0,0.6807,0.33784115,0.22173913,0.40102923,0.7258601,0.5636563,0.42857143,0.2,0.434,0.699,0.631,0.67873305,0.75,0.4888889,0.10056355,0.6,0.8,0.6666667,0.04347826,0.4,0.35135135,0.68630594,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3964,R017,0.79865
1.0,1.0,0.8065791,0.74356705,0.55,1.0,0.72954,0.35851252,0.24285714,0.3708017,0.88096315,0.745374,1.0,0.55,0.461,0.465,0.65,0.8597285,0.5,0.11111111,0.06437047,0.8,0.33333334,0.33333334,0.5217391,0.31578946,0.9189189,0.5861627,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST3965,R004,0.81725
1.0,1.0,0.58034366,0.40207723,0.85,1.0,0.68532,0.61470634,0.3,0.6270656,0.5391842,0.5899759,0.35714287,0.55,0.581,0.456,0.327,0.9638009,0.5,0.76666665,0.08687295,0.0,0.13333334,0.33333334,0.36231884,0.21052632,0.5675676,0.62847793,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST3966,R002,0.58539
1.0,1.0,0.9797688,0.84962267,0.85,1.0,0.68091,0.5331307,0.53125,0.48959672,0.6609606,0.5672174,0.71428573,0.2,0.674,0.581,0.855,0.6380091,0.75,0.45555556,0.14937212,0.0,0.2,0.33333334,0.47826087,0.0,0.7027027,0.6447884,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3967,R029,0.82303
1.0,1.0,0.91760105,1.0,0.5,1.0,0.77552,0.31368196,0.33170733,0.46793094,0.8121092,0.646958,0.42857143,0.55,0.445,0.463,0.408,0.60633487,0.75,0.33333334,0.13714166,0.0,0.8666667,0.33333334,0.10144927,0.17894737,0.4864865,0.5445179,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST3968,R027,0.86634
1.0,1.0,0.8138243,0.87517333,0.7,1.0,0.76779,0.3189798,0.17662337,0.33426324,0.6900034,0.6567126,1.0,0.55,0.303,0.703,0.355,0.60633487,0.25,0.43333334,0.102771595,0.0,0.4,0.6666667,0.76811594,0.7473684,0.1891892,0.5744769,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST3969,R004,0.82906
1.0,1.0,0.913643,0.5288571,0.7,1.0,0.74619,0.5663624,0.3090909,0.5486348,0.7763348,0.6753603,0.5714286,0.55,0.452,0.433,0.311,0.6334842,0.75,0.8111111,0.046459492,1.0,0.46666667,0.33333334,0.1594203,0.5263158,0.6756757,0.53813386,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST3970,R008,0.85698
1.0,1.0,0.9281468,0.70599425,1.0,0.0,0.87035,0.40653032,0.15454546,0.32825512,0.5927811,0.008537748,0.5,0.85,0.295,0.368,0.429,0.5701358,0.25,0.32222223,0.06410391,0.0,0.26666668,0.6666667,0.6956522,0.7368421,0.16216215,0.39008585,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST3971,R007,0.9807
1.0,1.0,0.76599836,0.65075004,0.85,1.0,0.89029,0.51084816,0.34,0.47147414,0.557666,0.5672174,0.71428573,0.85,0.623,0.302,0.264,0.239819,0.25,0.65555555,0.13201904,0.0,0.53333336,0.33333334,0.2173913,0.70526314,0.5945946,0.29999736,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3972,R029,0.93797
1.0,1.0,0.82624125,0.62246114,0.85,1.0,0.76094,0.3517493,0.20923077,0.36567745,0.5700881,0.28905326,1.0,0.55,0.589,0.705,0.281,0.036199097,1.0,0.6888889,0.08487347,0.2,0.8666667,0.33333334,0.5942029,0.3859649,0.2972973,0.55444956,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST3973,R004,0.82889
1.0,1.0,0.981622,0.7659283,0.7,1.0,0.78824,0.84819,0.38857144,0.84819,0.6888492,0.9949987,0.5,0.55,0.58,0.5,0.274,0.8280543,0.75,0.13333334,0.3809724,0.2,0.33333334,0.33333334,0.73913044,0.44210526,1.0,0.6477774,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3974,R028,0.91377
1.0,1.0,0.8934935,0.5998287,0.5,1.0,0.72268,0.33346266,0.19615385,0.40475246,0.8923754,0.7227277,0.42857143,0.55,0.349,0.259,0.489,0.8687783,0.75,0.2,0.043578703,0.0,0.6,0.6666667,0.79710144,0.14035088,0.8378378,0.50563467,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3975,R017,0.83277
0.0,0.35,0.9796138,0.79482794,0.6,1.0,0.5519,0.11174518,0.15813954,0.04760759,0.41166845,0.33972898,0.5,0.85,0.622,0.316,0.387,0.239819,0.25,0.41111112,0.21101879,0.2,0.73333335,0.0,0.14492753,0.7157895,0.6486486,0.30707452,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST3976,R007,0.60246
1.0,1.0,0.763965,0.74356705,0.7,1.0,0.88002,0.86041206,0.37777779,0.86041206,0.42241892,0.72681963,0.64285713,0.85,0.333,0.082,0.203,0.60181,0.75,0.11111111,0.34298015,0.0,0.33333334,0.33333334,0.85507244,0.7017544,0.9189189,0.33231446,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3977,R003,0.94095
1.0,1.0,0.5561087,0.5134171,0.7,1.0,0.67283,0.82401484,0.35789475,0.82401484,0.7366318,0.72681963,0.64285713,0.55,0.46,0.713,0.343,0.7058824,0.5,0.8333333,0.09947187,0.8,0.13333334,0.33333334,0.5507246,0.042105265,0.4054054,0.6675666,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST3978,R003,0.71761
1.0,1.0,0.8613885,0.89483935,0.95,0.0,0.73466,0.294492,0.22295082,0.3430812,0.8238146,0.57073003,0.5,0.55,0.373,0.552,0.514,0.57918555,0.25,0.0,0.7816864,0.8,0.53333336,0.6666667,0.3478261,0.07017544,0.7567568,0.49776044,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST3979,R005,0.82564
1.0,1.0,0.95186317,0.4172482,0.7,1.0,0.74044,0.40175518,0.272,0.45931077,0.9054968,0.7803813,0.42857143,0.55,0.551,0.632,0.308,0.57918555,0.5,0.98888886,0.037593197,0.0,0.2,0.33333334,0.942029,0.14736842,0.6756757,0.5997793,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST3980,R023,0.71623
1.0,1.0,0.9740481,0.74356705,1.0,1.0,0.68804,0.5372369,0.5483871,0.49008274,0.6856492,0.517528,0.71428573,0.2,0.569,0.806,0.914,0.26696834,0.75,0.11111111,0.4635724,0.0,0.26666668,0.33333334,0.1594203,0.4631579,0.6756757,0.6355614,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3981,R029,0.8265
1.0,1.0,0.87747693,0.7773599,0.55,1.0,0.74778,0.4715586,0.34,0.43736425,0.6983861,0.5019053,0.71428573,0.55,0.382,0.529,0.378,0.42986426,0.5,0.14444445,0.08019029,0.2,0.13333334,0.6666667,0.14492753,0.03508772,0.9189189,0.4798015,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3982,R029,0.83706
1.0,1.0,0.93412954,0.66046256,0.5,1.0,0.73808,0.268056,0.24285714,0.40863192,0.76986206,0.646958,0.42857143,0.55,0.392,0.61,0.297,0.46606335,0.75,0.022222223,0.53218526,0.0,0.46666667,0.6666667,0.028985508,0.68421054,0.8108108,0.57117665,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST3983,R027,0.82881
1.0,1.0,0.84143645,0.9217498,0.8,1.0,0.7929,0.32620302,0.2,0.39594084,0.83590007,0.5636563,0.42857143,0.55,0.592,0.448,0.934,0.15837105,0.75,0.5222222,0.047043998,0.2,0.33333334,0.6666667,0.5797101,0.0,0.7027027,0.42167166,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3984,R017,0.88588
1.0,1.0,0.9768932,0.5910079,1.0,1.0,0.8083,0.49310517,0.21702127,0.5943505,0.7175478,0.35903326,0.42857143,0.55,0.53,0.403,0.213,0.9909502,0.75,0.9777778,0.04973137,0.0,0.06666667,0.33333334,0.10144927,0.68421054,0.21621622,0.64015025,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3985,R017,0.8928
1.0,1.0,0.88970923,1.0,0.7,1.0,0.79794,0.47746888,0.33333334,0.48006734,0.55547947,0.69074404,0.9285714,0.55,0.414,0.72,0.223,0.15384616,0.5,0.33333334,0.13246351,0.6,0.8666667,0.6666667,0.04347826,0.45614034,0.3783784,0.499531,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST3986,R012,0.87441
1.0,1.0,0.6228561,0.6956122,0.55,1.0,0.68704,0.87752146,0.5862069,0.87752146,0.7853727,0.67154264,0.5,0.55,0.544,0.411,0.893,0.4117647,0.75,0.31111112,0.14534894,0.6,1.0,0.33333334,0.46376812,0.08421053,0.5945946,0.47234848,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3987,R031,0.73382
1.0,1.0,0.96364033,0.505867,0.85,1.0,0.63643,0.82409424,0.36756757,0.82409424,0.59305656,0.8045957,0.5,0.2,0.597,0.615,0.717,0.65158373,0.5,0.84444445,0.081777535,0.6,0.8,0.33333334,0.95652175,0.86315787,0.6486486,0.6187748,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3988,R028,0.77762
1.0,1.0,0.76140344,0.61786735,1.0,1.0,0.63042,0.64976835,0.37777779,0.64976835,0.7732808,0.54141074,0.5,0.2,0.529,0.543,0.749,0.9366516,0.75,0.9444444,0.024647253,0.4,0.06666667,0.6666667,0.65217394,0.42105263,0.35135135,0.695812,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3989,R031,0.76839
1.0,1.0,0.8947572,0.65075004,0.7,1.0,0.89504,0.81475234,0.34,0.81475234,0.7749005,0.9949987,0.5,0.85,0.621,0.315,0.243,0.6606335,0.75,0.65555555,0.13894963,0.0,0.8,0.33333334,0.92753625,0.10526316,1.0,0.5076729,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST3990,R028,0.96171
0.0,0.35,0.8780077,0.9494695,1.0,1.0,0.57716,0.093145415,0.0,0.019245768,0.65338016,0.66749907,0.64285713,0.55,0.776,0.574,0.817,0.2760181,0.25,0.54444444,0.16427667,0.2,0.53333336,0.0,0.79710144,0.86315787,1.0,0.47095525,0.4,0.35,0.0,0.0,1.0,0.5,1.0,ST3991,R006,0.55153
1.0,1.0,0.6737214,0.8066908,0.85,1.0,0.75255,0.88327396,0.5862069,0.88327396,0.82196593,0.59344965,0.5,0.55,0.654,0.543,0.522,0.6606335,0.25,0.74444443,0.04506383,0.0,0.33333334,0.33333334,0.76811594,0.05263158,0.7567568,0.55438924,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3992,R031,0.79911
0.0,0.35,0.96298456,0.8309504,1.0,1.0,0.55095,0.03747319,0.12142857,0.032598678,0.40379632,0.35903326,0.42857143,0.2,0.771,0.451,0.627,0.7285068,0.75,0.7222222,0.12383492,0.8,0.73333335,0.0,0.14492753,0.8105263,0.6486486,0.617717,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3993,R017,0.54385
0.0,0.35,0.87570995,0.63644844,1.0,1.0,0.53914,0.03181279,0.085,0.057106927,0.5700298,0.35903326,0.42857143,0.55,0.742,0.271,0.873,0.7058824,0.5,0.9222222,0.050621077,0.2,0.73333335,0.0,0.89855075,0.7017544,0.5675676,0.47695157,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST3994,R017,0.55101
1.0,1.0,0.8992851,0.9149472,0.7,1.0,0.78965,0.7877717,0.4121212,0.67424506,0.58400536,0.29665312,0.5,0.55,0.391,0.539,0.21,0.2760181,1.0,0.26666668,0.24171202,0.8,0.73333335,0.33333334,0.08695652,0.24561404,0.3783784,0.51497597,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST3995,R016,0.91036
1.0,1.0,0.94032365,0.5866462,0.7,1.0,0.75846,0.5252056,0.425,0.4818259,0.7538797,0.653635,0.71428573,0.55,0.475,0.545,0.409,0.57466066,0.75,0.73333335,0.016494691,0.0,0.53333336,0.33333334,0.08695652,0.58947366,0.6486486,0.58116716,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST3996,R029,0.85975
1.0,1.0,0.773951,0.83712846,0.55,1.0,0.73425,0.35673136,0.22295082,0.37025395,0.8635789,0.745374,1.0,0.55,0.415,0.572,0.306,0.74660635,0.75,0.2,0.14753754,0.8,0.26666668,0.33333334,0.20289855,0.31578946,0.6756757,0.63878876,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST3997,R004,0.82175
1.0,1.0,0.73816484,0.6555883,0.7,1.0,0.7263,0.63824755,0.3617021,0.63824755,0.65452933,0.07427398,0.5,0.55,0.522,0.558,0.394,0.91402715,0.5,0.9,0.041636616,0.2,0.13333334,0.6666667,1.0,0.3508772,0.3243243,0.6583303,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST3998,R031,0.83877
1.0,1.0,0.9791967,0.78896207,1.0,1.0,0.69451,0.71696335,0.35789475,0.6193721,0.6572984,0.6296382,0.5,0.2,0.558,0.862,0.873,0.5520362,0.5,0.15555556,0.40656832,0.6,0.8666667,0.33333334,0.5797101,0.2,0.7027027,0.710973,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST3999,R016,0.84377
1.0,1.0,0.97134316,0.49109823,1.0,1.0,0.7952,0.47063515,0.34,0.4276189,0.6252586,0.517528,0.71428573,0.55,0.521,0.467,0.741,0.8552036,0.75,0.8666667,0.07382128,0.8,0.13333334,0.6666667,0.79710144,0.0,0.5945946,0.6311987,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4000,R029,0.86414
1.0,1.0,0.9394475,0.66046256,0.8,1.0,0.78115,0.26672482,0.26666668,0.40660262,0.8813641,0.84785825,0.42857143,0.55,0.426,0.531,0.637,0.61538464,0.75,0.64444447,0.100756064,0.0,0.6,0.6666667,0.057971016,0.9157895,0.16216215,0.57975405,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4001,R027,0.8694
1.0,1.0,0.8071577,0.5910079,0.65,1.0,0.86335,0.5086638,0.255,0.6116511,0.34158197,0.06247129,0.42857143,0.85,0.437,0.503,0.287,0.07239819,0.5,0.9777778,0.06309751,0.6,0.0,0.33333334,0.10144927,0.5964912,0.4054054,0.36638334,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4002,R017,0.89772
1.0,1.0,0.8644817,0.87517333,1.0,1.0,0.81992,0.45842928,0.34,0.4909143,0.4426726,0.3999952,0.9285714,0.55,0.546,0.465,0.698,0.39819005,0.5,0.43333334,0.09428516,0.6,0.06666667,0.6666667,0.4347826,0.6315789,0.5135135,0.4588414,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST4003,R012,0.88216
1.0,1.0,0.6664044,0.9565287,1.0,1.0,0.79006,0.8509688,0.52307695,0.8509688,0.4965558,0.4794069,0.64285713,0.55,0.629,0.307,0.648,0.61085975,0.75,0.3,0.15231402,0.0,0.8666667,0.33333334,0.5072464,0.3859649,1.0,0.4896703,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4004,R003,0.80613
1.0,1.0,0.8617675,0.7112433,0.7,1.0,0.7577,0.50976026,0.3469388,0.46765625,0.74391675,0.653635,0.71428573,0.55,0.489,0.559,0.451,0.122171946,0.75,0.07777778,0.36952025,0.8,0.2,0.33333334,0.5217391,0.6315789,0.7567568,0.45446363,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4005,R029,0.86216
1.0,1.0,0.9963905,0.89483935,0.9,0.0,0.89266,0.28360763,0.1915493,0.33594203,0.5687078,0.16889861,0.5,0.85,0.478,0.338,0.717,0.049773756,0.5,0.0,0.7962407,1.0,1.0,0.6666667,0.73913044,0.28070176,0.2972973,0.28001532,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST4006,R005,0.90572
1.0,1.0,0.9876268,0.6803246,0.5,1.0,0.75116,0.3016394,0.28936172,0.45891532,0.7884275,0.646958,0.42857143,0.55,0.447,0.53,0.428,1.0,0.75,0.62222224,0.07130106,1.0,0.33333334,0.33333334,0.6086956,0.21052632,0.7297297,0.69737613,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4007,R027,0.85884
1.0,1.0,0.9192733,0.8187308,0.5,1.0,0.7541,0.30768177,0.17288135,0.36081842,0.8958211,0.7227277,0.42857143,0.55,0.361,0.573,0.319,0.5882353,0.5,0.73333335,0.09555812,0.0,0.0,0.6666667,0.85507244,0.21052632,0.24324325,0.547215,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4008,R017,0.84801
