student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST3505,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.8293,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3505,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.8103,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST3505,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.7576,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3505,5,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.7467,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3505,6,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.6921,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3506,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.8456,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=354073
ST3506,2,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.6145,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358769
ST3506,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6145,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354273
ST3506,4,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.6104,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST3506,5,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.5311,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358812
ST3506,6,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4926,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST3507,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.7119,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST3507,2,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.5982,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST3507,3,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5265,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST3507,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5057,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3507,5,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.5022,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST3507,6,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.4985,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3508,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.922,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST3508,2,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.7169,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST3508,3,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.7145,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST3508,4,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.7126,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST3508,5,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5272,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST3508,6,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.5211,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=352721
ST3509,1,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.7419,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST3509,2,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4907,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3509,3,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.466,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST3509,4,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4613,Context-aware,Difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST3509,5,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4554,Context-aware,Difficulty matches current ability,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST3509,6,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.4486,Rule-based filter,Fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=362804
ST3510,1,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.7522,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST3510,2,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4808,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST3510,3,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.4741,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3510,4,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4705,Context-aware,Difficulty matches current ability; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST3510,5,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.4692,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST3510,6,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.4688,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST3511,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.9029,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST3511,2,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.6661,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST3511,3,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.6605,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST3511,4,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.6324,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST3511,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5308,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST3511,6,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5273,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST3512,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.9431,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST3512,2,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.8274,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST3512,3,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.7081,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=358769
